section-id,file-id,url,heading,code-khoi,code-david,code-evan,Codes with >= 2 votes
5249,461,https://github.com/thepirat000/Audit.NET,## [NuGet](https://www.nuget.org/packages/Audit.NET/),3,3,3,3
5250,461,https://github.com/thepirat000/Audit.NET,## Changelog,4,4,4,4
5251,461,https://github.com/thepirat000/Audit.NET,"## <span style=""color:red"">Breaking change in version 18</span>",3,3,4,3
5252,461,https://github.com/thepirat000/Audit.NET,## Usage,3,3,3,3
5253,461,https://github.com/thepirat000/Audit.NET,#### AuditScope options,3,3,3,3
5254,461,https://github.com/thepirat000/Audit.NET,### Simple logging,3,3,3,3
5255,461,https://github.com/thepirat000/Audit.NET,### Manual Saving,36,3,36,36
5256,461,https://github.com/thepirat000/Audit.NET,## Asynchronous operations,3,3,34,3
5257,461,https://github.com/thepirat000/Audit.NET,## Output,3,3,3,3
5258,461,https://github.com/thepirat000/Audit.NET,## Output details,3,3,3,3
5259,461,https://github.com/thepirat000/Audit.NET,## Custom Fields and Comments,3,3,3,3
5260,461,https://github.com/thepirat000/Audit.NET,### Extending AuditEvent,3,3,3,3
5261,461,https://github.com/thepirat000/Audit.NET,## Discard option,3,3,3,3
5262,461,https://github.com/thepirat000/Audit.NET,## Data providers,3,3,36,3
5263,461,https://github.com/thepirat000/Audit.NET,### Data provider selection,36,3,36,36
5264,461,https://github.com/thepirat000/Audit.NET,### Dynamic data providers,3,3,3,3
5265,461,https://github.com/thepirat000/Audit.NET,#### Data providers included,3,3,3,3
5266,461,https://github.com/thepirat000/Audit.NET,## Event Creation Policy,3,3,3,3
5267,461,https://github.com/thepirat000/Audit.NET,## AuditScope statechart,3,3,8,3
5268,461,https://github.com/thepirat000/Audit.NET,# Configuration,3,3,3,3
5269,461,https://github.com/thepirat000/Audit.NET,### Data provider,3,3,3,3
5270,461,https://github.com/thepirat000/Audit.NET,### Creation Policy,3,3,3,3
5271,461,https://github.com/thepirat000/Audit.NET,### Custom Actions,3,3,3,3
5272,461,https://github.com/thepirat000/Audit.NET,### Global switch off,3,3,3,3
5273,461,https://github.com/thepirat000/Audit.NET,### Global serialization settings,3,3,3,3
5274,461,https://github.com/thepirat000/Audit.NET,#### Custom serialization mechanism,3,3,3,3
5275,461,https://github.com/thepirat000/Audit.NET,#### Alternative serialization mechanism,3,3,3,3
5276,461,https://github.com/thepirat000/Audit.NET,## Configuration Fluent API,35,36,36,36
5277,461,https://github.com/thepirat000/Audit.NET,## Configuration examples,3,3,3,3
5278,461,https://github.com/thepirat000/Audit.NET,##### File log provider with dynamic directory path and filename:,3,3,3,3
5279,461,https://github.com/thepirat000/Audit.NET,"##### File log provider with an InsertOnStart-ReplaceOnEnd creation policy, and a global custom field set in a custom action:",3,3,3,3
5280,461,https://github.com/thepirat000/Audit.NET,##### Event log provider with an InsertOnEnd creation policy:,3,3,3,3
5281,461,https://github.com/thepirat000/Audit.NET,##### Dynamic provider to log to the console:,3,3,3,3
5282,461,https://github.com/thepirat000/Audit.NET,# Extensions,36,3,36,36
5283,461,https://github.com/thepirat000/Audit.NET,# Storage providers,36,3,36,36
5284,461,https://github.com/thepirat000/Audit.NET,# Change Log,4,4,4,4
5285,461,https://github.com/thepirat000/Audit.NET,# Contribute,7,7,7,7
5286,462,https://github.com/braisdom/ObjectiveSql,### Key Features,1,1,1,1
5287,462,https://github.com/braisdom/ObjectiveSql,### Why to choose,2,2,2,2
5288,462,https://github.com/braisdom/ObjectiveSql,### Performance(Oracle JMH),2,2,8,2
5289,462,https://github.com/braisdom/ObjectiveSql,### Installation,3,3,36,3
5290,462,https://github.com/braisdom/ObjectiveSql,##### IntelliJ IDEA plugin installation,3,3,3,3
5291,462,https://github.com/braisdom/ObjectiveSql,##### Maven dependencies,3,36,3,3
5292,462,https://github.com/braisdom/ObjectiveSql,### Examples,36,36,16,36
5293,462,https://github.com/braisdom/ObjectiveSql,#### Simple SQL programming without coding,3,3,3,3
5294,462,https://github.com/braisdom/ObjectiveSql,##### Persistence,3,3,3,3
5295,462,https://github.com/braisdom/ObjectiveSql,##### Counting and querying,3,3,3,3
5296,462,https://github.com/braisdom/ObjectiveSql,##### Paged querying,3,3,3,3
5297,462,https://github.com/braisdom/ObjectiveSql,##### Relation querying,3,3,3,3
5298,462,https://github.com/braisdom/ObjectiveSql,### Complex SQL programming,3,3,3,3
5299,462,https://github.com/braisdom/ObjectiveSql,### Reference documentation,6,6,6,6
5300,463,https://github.com/PrismLibrary/Prism-Samples-Wpf,# Prism Samples WPF,13,3,13,13
5301,464,https://github.com/randyrants/sharpkeys,## Project Description,1,1,1,1
5302,464,https://github.com/randyrants/sharpkeys,## Call for feedback!,46,46,46,46
5303,464,https://github.com/randyrants/sharpkeys,## Original Mission:,12,1,12,12
5304,464,https://github.com/randyrants/sharpkeys,## Install,3,3,3,3
5305,464,https://github.com/randyrants/sharpkeys,### Manual,3,3,3,3
5306,464,https://github.com/randyrants/sharpkeys,### winget,3,3,3,3
5307,464,https://github.com/randyrants/sharpkeys,### scoop,3,3,3,3
5308,464,https://github.com/randyrants/sharpkeys,## How do I use it?  Getting Started,3,3,3,3
5309,464,https://github.com/randyrants/sharpkeys,## Things that SharpKeys _will_ do:,1,1,1,1
5310,464,https://github.com/randyrants/sharpkeys,## Things that SharpKeys **_will not_** do:,1,1,1,1
5311,464,https://github.com/randyrants/sharpkeys,## Additional FAQ and answers ##,1,1,1,1
5312,464,https://github.com/randyrants/sharpkeys,## Existing saved keyboard layouts,6,6,56,6
5313,464,https://github.com/randyrants/sharpkeys,## Hope for GitHub contributions:,7,7,7,7
5314,464,https://github.com/randyrants/sharpkeys,## Page for donations:,5,56,56,56
5315,465,https://github.com/heartcombo/devise,## Table of Contents,8,8,8,8
5316,465,https://github.com/heartcombo/devise,## Information,16,1,1,1
5317,465,https://github.com/heartcombo/devise,### The Devise wiki,16,3,16,16
5318,465,https://github.com/heartcombo/devise,### Bug reports,6,6,36,6
5319,465,https://github.com/heartcombo/devise,### StackOverflow and Mailing List,6,6,5,6
5320,465,https://github.com/heartcombo/devise,### RDocs,6,6,16,6
5321,465,https://github.com/heartcombo/devise,### Example applications,36,6,36,36
5322,465,https://github.com/heartcombo/devise,### Extensions,6,3,6,6
5323,465,https://github.com/heartcombo/devise,### Contributing,7,7,7,7
5324,465,https://github.com/heartcombo/devise,### DEVISE_ORM,3,3,23,3
5325,465,https://github.com/heartcombo/devise,### BUNDLE_GEMFILE,3,3,3,3
5326,465,https://github.com/heartcombo/devise,### Running tests,3,3,3,3
5327,465,https://github.com/heartcombo/devise,## Starting with Rails?,6,6,16,6
5328,465,https://github.com/heartcombo/devise,## Getting started,3,3,3,3
5329,465,https://github.com/heartcombo/devise,### Controller filters and helpers,3,3,3,3
5330,465,https://github.com/heartcombo/devise,### Configuring Models,3,3,3,3
5331,465,https://github.com/heartcombo/devise,### Strong Parameters,34,3,34,34
5332,465,https://github.com/heartcombo/devise,### Configuring views,3,3,3,3
5333,465,https://github.com/heartcombo/devise,### Configuring controllers,3,3,3,3
5334,465,https://github.com/heartcombo/devise,### Configuring routes,3,3,3,3
5335,465,https://github.com/heartcombo/devise,### I18n,3,3,3,3
5336,465,https://github.com/heartcombo/devise,### Test helpers,3,3,3,3
5337,465,https://github.com/heartcombo/devise,### Controller tests,3,3,3,3
5338,465,https://github.com/heartcombo/devise,### Integration tests,36,36,36,36
5339,465,https://github.com/heartcombo/devise,### OmniAuth,36,36,36,36
5340,465,https://github.com/heartcombo/devise,### Configuring multiple models,3,3,3,3
5341,465,https://github.com/heartcombo/devise,# Create a migration with the required fields,8,8,8,8
5342,465,https://github.com/heartcombo/devise,# Inside your Admin model,8,8,8,8
5343,465,https://github.com/heartcombo/devise,# Inside your routes,8,8,8,8
5344,465,https://github.com/heartcombo/devise,# Inside your protected controller,8,8,8,8
5345,465,https://github.com/heartcombo/devise,# Inside your controllers and views,8,8,8,8
5346,465,https://github.com/heartcombo/devise,### ActiveJob Integration,3,3,3,3
5347,465,https://github.com/heartcombo/devise,### Password reset tokens and Rails logs,3,3,3,3
5348,465,https://github.com/heartcombo/devise,### Other ORMs,3,3,3,3
5349,465,https://github.com/heartcombo/devise,### Rails API Mode,3,3,3,3
5350,465,https://github.com/heartcombo/devise,#### Supported Authentication Strategies,36,36,3,36
5351,465,https://github.com/heartcombo/devise,#### Testing,3,3,3,3
5352,465,https://github.com/heartcombo/devise,## Additional information,6,6,6,6
5353,465,https://github.com/heartcombo/devise,### Warden,16,6,16,16
5354,465,https://github.com/heartcombo/devise,### Contributors,5,5,5,5
5355,465,https://github.com/heartcombo/devise,## License,5,5,5,5
5356,466,https://github.com/kotlin-orm/ktorm,# What's Ktorm?,126,16,126,126
5357,466,https://github.com/kotlin-orm/ktorm,# Features,1,1,1,1
5358,466,https://github.com/kotlin-orm/ktorm,# Quick Start,3,3,3,3
5359,466,https://github.com/kotlin-orm/ktorm,## SQL DSL,36,3,36,36
5360,466,https://github.com/kotlin-orm/ktorm,## Entities and Column Binding,3,3,3,3
5361,466,https://github.com/kotlin-orm/ktorm,## Entity Sequence APIs,3,3,3,3
5362,466,https://github.com/kotlin-orm/ktorm,### Intermediate Operations,3,3,3,3
5363,466,https://github.com/kotlin-orm/ktorm,### Terminal Operations,3,3,3,3
5364,466,https://github.com/kotlin-orm/ktorm,### Sequence Aggregation,3,3,3,3
5365,467,https://github.com/Rudrabha/Wav2Lip,# **Wav2Lip**: *Accurately Lip-syncing Videos In The Wild*,156,156,156,156
5366,467,https://github.com/Rudrabha/Wav2Lip,##### Tips for better results:,3,3,3,3
5367,467,https://github.com/Rudrabha/Wav2Lip,##### LRS2 dataset folder structure,3,3,8,3
5368,467,https://github.com/Rudrabha/Wav2Lip,##### Preprocess the dataset for fast training,3,3,3,3
5369,467,https://github.com/Rudrabha/Wav2Lip,##### Preprocessed LRS2 folder structure,3,3,8,3
5370,467,https://github.com/Rudrabha/Wav2Lip,##### Training the expert discriminator,3,3,3,3
5371,467,https://github.com/Rudrabha/Wav2Lip,##### Training the Wav2Lip models,3,3,3,3
5372,468,https://github.com/yargs/yargs,## Description,1,1,12,1
5373,468,https://github.com/yargs/yargs,## Installation,3,3,3,3
5374,468,https://github.com/yargs/yargs,## Usage,3,3,3,3
5375,468,https://github.com/yargs/yargs,### Simple Example,3,3,3,3
5376,468,https://github.com/yargs/yargs,#!/usr/bin/env node,8,8,8,8
5377,468,https://github.com/yargs/yargs,### Complex Example,3,3,3,3
5378,468,https://github.com/yargs/yargs,#!/usr/bin/env node,8,8,8,8
5379,468,https://github.com/yargs/yargs,## Supported Platforms,3,3,3,3
5380,468,https://github.com/yargs/yargs,### TypeScript,36,36,36,36
5381,468,https://github.com/yargs/yargs,### Deno,3,3,36,3
5382,468,https://github.com/yargs/yargs,### ESM,3,3,3,3
5383,468,https://github.com/yargs/yargs,### Usage in Browser,6,6,6,6
5384,468,https://github.com/yargs/yargs,## Community,5,5,5,5
5385,468,https://github.com/yargs/yargs,## Documentation,6,6,6,6
5386,468,https://github.com/yargs/yargs,### Table of Contents,8,8,8,8
5387,468,https://github.com/yargs/yargs,## Supported Node.js Versions,4,4,4,4
5388,469,https://github.com/tighten/ziggy,# Ziggy â€“ Use your Laravel routes in JavaScript,12,1,12,12
5389,469,https://github.com/tighten/ziggy,## Installation,3,3,3,3
5390,469,https://github.com/tighten/ziggy,## Usage,3,3,3,3
5391,469,https://github.com/tighten/ziggy,#### The `route()` helper,3,3,3,3
5392,469,https://github.com/tighten/ziggy,#### The `Router` class,3,3,3,3
5393,469,https://github.com/tighten/ziggy,#### Route-model binding,3,3,3,3
5394,469,https://github.com/tighten/ziggy,#### TypeScript support,3,3,3,3
5395,469,https://github.com/tighten/ziggy,## Advanced Setup,3,3,3,3
5396,469,https://github.com/tighten/ziggy,#### JavaScript frameworks,3,3,3,3
5397,469,https://github.com/tighten/ziggy,#### Vue,3,3,3,3
5398,469,https://github.com/tighten/ziggy,#### React,3,3,3,3
5399,469,https://github.com/tighten/ziggy,#### SPAs or separate repos,3,3,3,3
5400,469,https://github.com/tighten/ziggy,## Filtering Routes,3,3,3,3
5401,469,https://github.com/tighten/ziggy,#### Basic filtering,3,3,3,3
5402,469,https://github.com/tighten/ziggy,#### Filtering using groups,3,3,3,3
5403,469,https://github.com/tighten/ziggy,## Other,3,3,3,3
5404,469,https://github.com/tighten/ziggy,#### TLS/SSL termination and trusted proxies,3,3,3,3
5405,469,https://github.com/tighten/ziggy,#### Using `@routes` with a Content Security Policy,3,3,3,3
5406,469,https://github.com/tighten/ziggy,#### Disabling the `route()` helper,3,3,3,3
5407,469,https://github.com/tighten/ziggy,#### Retrieving Ziggy's routes and config from an API endpoint,3,3,3,3
5408,469,https://github.com/tighten/ziggy,#### Re-generating the routes file when your app routes change,3,3,3,3
5409,469,https://github.com/tighten/ziggy,## Contributing,7,7,7,7
5410,469,https://github.com/tighten/ziggy,## Credits,5,5,5,5
5411,469,https://github.com/tighten/ziggy,## Security,6,6,6,6
5412,469,https://github.com/tighten/ziggy,## License,5,5,5,5
5413,470,https://github.com/MaybeShewill-CV/lanenet-lane-detection,# LaneNet-Lane-Detection,16,136,136,136
5414,470,https://github.com/MaybeShewill-CV/lanenet-lane-detection,## Installation,3,3,3,3
5415,470,https://github.com/MaybeShewill-CV/lanenet-lane-detection,## Test model,3,3,3,3
5416,470,https://github.com/MaybeShewill-CV/lanenet-lane-detection,## Train your own model,3,3,3,3
5417,470,https://github.com/MaybeShewill-CV/lanenet-lane-detection,#### Data Preparation,3,3,3,3
5418,470,https://github.com/MaybeShewill-CV/lanenet-lane-detection,#### Train model,3,3,3,3
5419,470,https://github.com/MaybeShewill-CV/lanenet-lane-detection,## Experiment,3,3,36,3
5420,470,https://github.com/MaybeShewill-CV/lanenet-lane-detection,## Recently updates 2018.11.10,4,4,4,4
5421,470,https://github.com/MaybeShewill-CV/lanenet-lane-detection,## Recently updates 2018.12.13,4,4,4,4
5422,470,https://github.com/MaybeShewill-CV/lanenet-lane-detection,## Recently updates 2020.06.12,46,46,4,46
5423,470,https://github.com/MaybeShewill-CV/lanenet-lane-detection,## MNN Project,3,3,1,3
5424,470,https://github.com/MaybeShewill-CV/lanenet-lane-detection,#### Freeze your tensorflow ckpt model weights file,3,3,3,3
5425,470,https://github.com/MaybeShewill-CV/lanenet-lane-detection,#### Convert pb model into mnn model,3,3,3,3
5426,470,https://github.com/MaybeShewill-CV/lanenet-lane-detection,#### Add lanenet source code into MNN project,3,3,3,3
5427,470,https://github.com/MaybeShewill-CV/lanenet-lane-detection,## TODO,4,4,4,4
5428,470,https://github.com/MaybeShewill-CV/lanenet-lane-detection,## Acknowledgement,5,5,5,5
5429,470,https://github.com/MaybeShewill-CV/lanenet-lane-detection,## Contact,5,5,5,5
5430,471,https://github.com/dilshod/xlsx2csv,# xlsx2csv,1,1,1,1
5431,471,https://github.com/dilshod/xlsx2csv,## Supported python versions:,3,3,3,3
5432,471,https://github.com/dilshod/xlsx2csv,## Installation:,3,3,3,3
5433,471,https://github.com/dilshod/xlsx2csv,## Meta,5,5,5,5
5434,472,https://github.com/pytorch/audio,### Binary Distributions (stable and nightly),-,-,-,-
5435,472,https://github.com/pytorch/audio,### From Source,-,-,-,-
5436,472,https://github.com/pytorch/audio,# Linux,-,-,-,-
5437,472,https://github.com/pytorch/audio,# OSX,-,-,-,-
5438,472,https://github.com/pytorch/audio,# Windows,-,-,-,-
5439,472,https://github.com/pytorch/audio,"# We need to use the MSVC x64 toolset for compilation, with Visual Studio's vcvarsall.bat or directly with vcvars64.bat.",-,-,-,-
5440,472,https://github.com/pytorch/audio,"# These batch files are under Visual Studio's installation folder, under 'VC\Auxiliary\Build\'.",-,-,-,-
5441,472,https://github.com/pytorch/audio,# More information available at:,-,-,-,-
5442,472,https://github.com/pytorch/audio,#   https://docs.microsoft.com/en-us/cpp/build/how-to-enable-a-64-bit-visual-cpp-toolset-on-the-command-line?view=msvc-160#use-vcvarsallbat-to-set-a-64-bit-hosted-build-architecture,-,-,-,-
5443,472,https://github.com/pytorch/audio,# or,-,-,-,-
5444,474,https://github.com/topjohnwu/MagiskManager,# Magisk Manager,146,146,146,146
5445,474,https://github.com/topjohnwu/MagiskManager,# Translations,3,3,13,3
5446,475,https://github.com/xyproto/algernon,##### OS X,3,-,3,3
5447,475,https://github.com/xyproto/algernon,##### Arch Linux,3,-,3,3
5448,475,https://github.com/xyproto/algernon,##### Any system where go is available,3,-,3,3
5449,475,https://github.com/xyproto/algernon,"##### Run Algernon in ""dev"" mode",3,-,3,3
5450,475,https://github.com/xyproto/algernon,##### Enable HTTP/2 in the browser (for older browsers),3,-,3,3
5451,475,https://github.com/xyproto/algernon,##### Configure the required ports for local use,3,-,3,3
5452,475,https://github.com/xyproto/algernon,##### Prepare for running the samples,3,-,3,3
5453,475,https://github.com/xyproto/algernon,"##### Launch the ""welcome"" page",3,-,3,3
5454,475,https://github.com/xyproto/algernon,"##### Create your own Algernon application, for regular HTTP",3,-,3,3
5455,475,https://github.com/xyproto/algernon,"##### Create your own Algernon application, for HTTP/2 + HTTPS",3,-,3,3
5456,475,https://github.com/xyproto/algernon,##### Set,3,-,3,3
5457,475,https://github.com/xyproto/algernon,##### List,3,-,3,3
5458,475,https://github.com/xyproto/algernon,##### HashMap,3,-,3,3
5459,475,https://github.com/xyproto/algernon,##### KeyValue,3,-,3,3
5460,475,https://github.com/xyproto/algernon,### Example usage,3,-,3,3
5461,476,https://github.com/fundamentalvision/Deformable-DETR,# Deformable DETR,156,56,56,56
5462,476,https://github.com/fundamentalvision/Deformable-DETR,## Introduction,12,1,12,12
5463,476,https://github.com/fundamentalvision/Deformable-DETR,## License,5,5,5,5
5464,476,https://github.com/fundamentalvision/Deformable-DETR,## Changelog,4,4,4,4
5465,476,https://github.com/fundamentalvision/Deformable-DETR,## Citing Deformable DETR,5,5,5,5
5466,476,https://github.com/fundamentalvision/Deformable-DETR,## Main Results,8,8,8,8
5467,476,https://github.com/fundamentalvision/Deformable-DETR,## Installation,3,3,3,3
5468,476,https://github.com/fundamentalvision/Deformable-DETR,### Requirements,3,3,3,3
5469,476,https://github.com/fundamentalvision/Deformable-DETR,### Compiling CUDA operators,3,3,3,3
5470,476,https://github.com/fundamentalvision/Deformable-DETR,# unit test (should see all checking is True),8,8,8,8
5471,476,https://github.com/fundamentalvision/Deformable-DETR,## Usage,3,3,3,3
5472,476,https://github.com/fundamentalvision/Deformable-DETR,### Dataset preparation,3,3,3,3
5473,476,https://github.com/fundamentalvision/Deformable-DETR,### Training,3,3,3,3
5474,476,https://github.com/fundamentalvision/Deformable-DETR,#### Training on single node,3,3,3,3
5475,476,https://github.com/fundamentalvision/Deformable-DETR,#### Training on multiple nodes,3,3,3,3
5476,476,https://github.com/fundamentalvision/Deformable-DETR,#### Training on slurm cluster,3,3,3,3
5477,476,https://github.com/fundamentalvision/Deformable-DETR,#### Some tips to speed-up training,3,3,3,3
5478,476,https://github.com/fundamentalvision/Deformable-DETR,### Evaluation,3,3,3,3
5479,477,https://github.com/sharetribe/sharetribe,# Sharetribe,126,126,123,126
5480,477,https://github.com/sharetribe/sharetribe,### Contents,8,8,8,8
5481,477,https://github.com/sharetribe/sharetribe,## Technology stack,3,3,3,3
5482,477,https://github.com/sharetribe/sharetribe,## Installation,3,3,3,3
5483,477,https://github.com/sharetribe/sharetribe,### Requirements,3,3,3,3
5484,477,https://github.com/sharetribe/sharetribe,### Setting up the development environment,3,3,3,3
5485,477,https://github.com/sharetribe/sharetribe,### Mailcatcher,3,3,3,3
5486,477,https://github.com/sharetribe/sharetribe,### Database migrations,3,3,3,3
5487,477,https://github.com/sharetribe/sharetribe,### Running tests,3,3,3,3
5488,477,https://github.com/sharetribe/sharetribe,"### Working with React, Webpack and Foreman",3,3,3,3
5489,477,https://github.com/sharetribe/sharetribe,### Setting up Sharetribe for production,3,3,3,3
5490,477,https://github.com/sharetribe/sharetribe,#### Setting your domain,3,3,3,3
5491,477,https://github.com/sharetribe/sharetribe,#### Setting up S3,3,3,3,3
5492,477,https://github.com/sharetribe/sharetribe,##### Troubleshooting S3 Setup,3,3,3,3
5493,477,https://github.com/sharetribe/sharetribe,### Advanced settings,3,3,3,3
5494,477,https://github.com/sharetribe/sharetribe,### Unofficial installation instructions,36,36,36,36
5495,477,https://github.com/sharetribe/sharetribe,## Payments,3,3,3,3
5496,477,https://github.com/sharetribe/sharetribe,### Enable Stripe,3,3,34,3
5497,477,https://github.com/sharetribe/sharetribe,## Custom Landing Page,36,36,36,36
5498,477,https://github.com/sharetribe/sharetribe,## Versioning,3,4,4,4
5499,477,https://github.com/sharetribe/sharetribe,## Changes,4,4,4,4
5500,477,https://github.com/sharetribe/sharetribe,## Upgrade,34,34,34,34
5501,477,https://github.com/sharetribe/sharetribe,## Contribute,7,7,7,7
5502,477,https://github.com/sharetribe/sharetribe,## Release,7,7,7,7
5503,477,https://github.com/sharetribe/sharetribe,## Translation,7,7,8,7
5504,477,https://github.com/sharetribe/sharetribe,## Bug tracker,6,36,36,36
5505,477,https://github.com/sharetribe/sharetribe,## Documentation,6,6,6,6
5506,477,https://github.com/sharetribe/sharetribe,## Community forum,5,5,5,5
5507,477,https://github.com/sharetribe/sharetribe,## License,5,5,5,5
5508,478,https://github.com/Klocman/Bulk-Crap-Uninstaller,### [:warning: Looking for maintainers :warning:](https://github.com/Klocman/Bulk-Crap-Uninstaller/discussions/289),4,8,8,8
5509,478,https://github.com/Klocman/Bulk-Crap-Uninstaller,# Bulk Crap Uninstaller,1456,1346,1346,1346
5510,478,https://github.com/Klocman/Bulk-Crap-Uninstaller,## Download,8,8,8,8
5511,478,https://github.com/Klocman/Bulk-Crap-Uninstaller,## How can I help?,7,7,7,7
5512,478,https://github.com/Klocman/Bulk-Crap-Uninstaller,## Compiling,36,36,36,36
5513,478,https://github.com/Klocman/Bulk-Crap-Uninstaller,## Screenshots,3,3,8,3
5514,480,https://github.com/gnab/remark,# remark,16,16,16,16
5515,480,https://github.com/gnab/remark,### Getting Started,3,3,3,3
5516,480,https://github.com/gnab/remark,# Title,8,8,8,8
5517,480,https://github.com/gnab/remark,# Agenda,8,8,8,8
5518,480,https://github.com/gnab/remark,# Introduction,8,8,8,8
5519,480,https://github.com/gnab/remark,### How To Use remark,36,3,36,36
5520,480,https://github.com/gnab/remark,### Real-world remark slideshows,6,6,6,6
5521,480,https://github.com/gnab/remark,### Printing,36,36,36,36
5522,480,https://github.com/gnab/remark,### Contributors,5,5,5,5
5523,480,https://github.com/gnab/remark,### License,5,5,5,5
5524,481,https://github.com/willnorris/imageproxy,# imageproxy,1246,1246,1246,1246
5525,481,https://github.com/willnorris/imageproxy,## URL Structure ##,3,3,3,3
5526,481,https://github.com/willnorris/imageproxy,### Options ###,36,36,36,36
5527,481,https://github.com/willnorris/imageproxy,### Remote URL ###,3,3,3,3
5528,481,https://github.com/willnorris/imageproxy,### Examples ###,3,3,3,3
5529,481,https://github.com/willnorris/imageproxy,## Getting Started ##,3,3,3,3
5530,481,https://github.com/willnorris/imageproxy,### Cache ###,3,3,3,3
5531,481,https://github.com/willnorris/imageproxy,### Allowed Referrer List ###,3,3,3,3
5532,481,https://github.com/willnorris/imageproxy,### Allowed and Denied Hosts List ###,3,3,3,3
5533,481,https://github.com/willnorris/imageproxy,### Allowed Content-Type List ###,3,3,3,3
5534,481,https://github.com/willnorris/imageproxy,### Signed Requests ###,3,3,3,3
5535,481,https://github.com/willnorris/imageproxy,### Default Base URL ###,3,3,3,3
5536,481,https://github.com/willnorris/imageproxy,### Scaling beyond original size ###,3,3,3,3
5537,481,https://github.com/willnorris/imageproxy,### WebP and TIFF support ###,3,3,3,3
5538,481,https://github.com/willnorris/imageproxy,### Environment Variables ###,3,3,3,3
5539,481,https://github.com/willnorris/imageproxy,## Deploying ##,3,3,3,3
5540,481,https://github.com/willnorris/imageproxy,### Heroku ###,36,3,36,36
5541,481,https://github.com/willnorris/imageproxy,### AWS Elastic Beanstalk ###,36,3,36,36
5542,481,https://github.com/willnorris/imageproxy,### Docker ###,36,36,3,36
5543,481,https://github.com/willnorris/imageproxy,### nginx ###,3,3,3,3
5544,481,https://github.com/willnorris/imageproxy,## License ##,5,5,5,5
5545,483,https://github.com/romannurik/MaterialColorsApp,# Material Colors for Mac,1,1,16,1
5546,483,https://github.com/romannurik/MaterialColorsApp,## Build instructions,3,3,3,3
5547,484,https://github.com/romannurik/MaterialColorsApp,# Material Colors for Mac,-,-,-,-
5548,484,https://github.com/romannurik/MaterialColorsApp,## Build instructions,-,-,-,-
5549,485,https://github.com/onevcat/VVDocumenter-Xcode,"# VVDocumenter-Xcode [![Build Status](https://api.travis-ci.org/onevcat/VVDocumenter-Xcode.svg)](https://travis-ci.org/onevcat/VVDocumenter-Xcode) <a href=""https://flattr.com/submit/auto?user_id=onevcat&url=https%3A%2F%2Fgithub.com%2Fonevcat%2FVVDocumenter-Xcode"" target=""_blank""><img src=""http://api.flattr.com/button/flattr-badge-large.png"" alt=""Flattr this"" title=""Flattr this"" border=""0""></a>",1,1,1,1
5550,485,https://github.com/onevcat/VVDocumenter-Xcode,# Goodbye World,14,14,14,14
5551,485,https://github.com/onevcat/VVDocumenter-Xcode,## What is this?,13,13,13,13
5552,485,https://github.com/onevcat/VVDocumenter-Xcode,## How to install and use?,3,3,3,3
5553,485,https://github.com/onevcat/VVDocumenter-Xcode,## Xcode version?,3,3,34,3
5554,485,https://github.com/onevcat/VVDocumenter-Xcode,## Swift Support,36,36,36,36
5555,485,https://github.com/onevcat/VVDocumenter-Xcode,## Limitations and Future,34,34,34,34
5556,485,https://github.com/onevcat/VVDocumenter-Xcode,## License,5,5,5,5
5557,486,https://github.com/spree/spree,# [Spree Commerce](https://spreecommerce.org) [![Gem Version](https://badge.fury.io/rb/spree.svg)](https://badge.fury.io/rb/spree) [![Circle CI](https://circleci.com/gh/spree/spree.svg?style=shield)](https://circleci.com/gh/spree/spree/tree/master) [![Test Coverage](https://api.codeclimate.com/v1/badges/8277fc2bb0b1f777084f/test_coverage)](https://codeclimate.com/github/spree/spree/test_coverage),1256,126,1256,1256
5558,486,https://github.com/spree/spree,## Sponsored by,5,5,5,5
5559,486,https://github.com/spree/spree,## Key Features,1,1,1,1
5560,486,https://github.com/spree/spree,## Storefronts,6,6,6,6
5561,486,https://github.com/spree/spree,## Admin Dashboard,3,3,3,3
5562,486,https://github.com/spree/spree,## Getting Started,36,36,36,36
5563,486,https://github.com/spree/spree,## Documentation,6,6,6,6
5564,486,https://github.com/spree/spree,## API,6,6,6,6
5565,486,https://github.com/spree/spree,## Extensions,6,6,6,6
5566,486,https://github.com/spree/spree,## Contributing,7,7,7,7
5567,486,https://github.com/spree/spree,## License,5,5,5,5
5568,487,https://github.com/Rachnog/Deep-Trading,# Deep-Trading,14,14,14,14
5569,488,https://github.com/sebhildebrandt/systeminformation,## New Version 5.0,4,4,4,4
5570,488,https://github.com/sebhildebrandt/systeminformation,## Quick Start,,1,1,1
5571,488,https://github.com/sebhildebrandt/systeminformation,### Installation,3,3,3,3
5572,488,https://github.com/sebhildebrandt/systeminformation,#### Still need Version 4?,34,34,34,34
5573,488,https://github.com/sebhildebrandt/systeminformation,### Usage,3,3,3,3
5574,488,https://github.com/sebhildebrandt/systeminformation,## News and Changes,4,4,4,4
5575,488,https://github.com/sebhildebrandt/systeminformation,### Latest Activity,4,4,4,4
5576,488,https://github.com/sebhildebrandt/systeminformation,## Core concept,146,16,146,146
5577,488,https://github.com/sebhildebrandt/systeminformation,## Reference,36,36,36,36
5578,488,https://github.com/sebhildebrandt/systeminformation,### Function Reference and OS Support,36,36,36,36
5579,488,https://github.com/sebhildebrandt/systeminformation,#### 1. General,3,3,3,3
