,section-id,file-id,url,heading,Codes with >= 2 votes
599,600,37,https://github.com/xiky/Masonry,## Installation,3
600,601,37,https://github.com/xiky/Masonry,## Code Snippets,3
601,602,37,https://github.com/xiky/Masonry,## Features,1
602,603,37,https://github.com/xiky/Masonry,## TODO,4
603,604,38,https://github.com/adamswann/WPD-.NET-Wrapper,# WPD-.NET-Wrapper,1
604,605,38,https://github.com/adamswann/WPD-.NET-Wrapper,## Current State,4
605,606,38,https://github.com/adamswann/WPD-.NET-Wrapper,## Copyright,5
606,607,38,https://github.com/adamswann/WPD-.NET-Wrapper,##,-
607,608,39,https://github.com/edsonmgoz/restaurante,# CakePHP,12
608,609,39,https://github.com/edsonmgoz/restaurante,## Some Handy Links,6
609,610,39,https://github.com/edsonmgoz/restaurante,## Get Support!,56
610,611,39,https://github.com/edsonmgoz/restaurante,## Contributing,7
611,612,40,https://github.com/scollison/huginn,##,-
612,613,40,https://github.com/scollison/huginn,## What is Huginn?,1
613,614,40,https://github.com/scollison/huginn,#### Here are some of the things that you can do with Huginn:,2
614,615,40,https://github.com/scollison/huginn,### Join us!,57
615,616,40,https://github.com/scollison/huginn,## Examples,3
616,617,40,https://github.com/scollison/huginn,## Getting Started,3
617,618,40,https://github.com/scollison/huginn,### Docker,6
618,619,40,https://github.com/scollison/huginn,### Local Installation,36
619,620,40,https://github.com/scollison/huginn,### Develop,36
620,621,40,https://github.com/scollison/huginn,## Deployment,3
621,622,40,https://github.com/scollison/huginn,### Heroku,36
622,623,40,https://github.com/scollison/huginn,### Manual installation on any server,36
623,624,40,https://github.com/scollison/huginn,### Optional Setup,3
624,625,40,https://github.com/scollison/huginn,#### Setup for private development,6
625,626,40,https://github.com/scollison/huginn,#### Enable the WeatherAgent,3
626,627,40,https://github.com/scollison/huginn,#### Disable SSL,3
627,628,40,https://github.com/scollison/huginn,## License,5
628,629,41,https://github.com/g3collector/spring-best-practices,# SpringMVC - Best Practices,1
629,630,41,https://github.com/g3collector/spring-best-practices,## How to run,3
630,631,41,https://github.com/g3collector/spring-best-practices,## Best Practices,6
631,632,41,https://github.com/g3collector/spring-best-practices,### Domain Modeling,6
632,633,41,https://github.com/g3collector/spring-best-practices,### REST,6
633,634,41,https://github.com/g3collector/spring-best-practices,### Persistence,6
634,635,41,https://github.com/g3collector/spring-best-practices,### AOP,6
635,636,41,https://github.com/g3collector/spring-best-practices,### Async,6
636,637,41,https://github.com/g3collector/spring-best-practices,### Caching,6
637,638,41,https://github.com/g3collector/spring-best-practices,### Spring,6
638,639,41,https://github.com/g3collector/spring-best-practices,### Testing,6
639,640,41,https://github.com/g3collector/spring-best-practices,## Libraries Used,3
640,641,42,https://github.com/dondre/angular-cli,## Angular-CLI,1
641,642,42,https://github.com/dondre/angular-cli,## Note,47
642,643,42,https://github.com/dondre/angular-cli,## Webpack update,46
643,644,42,https://github.com/dondre/angular-cli,## Prerequisites,3
644,645,42,https://github.com/dondre/angular-cli,## Table of Contents,6
645,646,42,https://github.com/dondre/angular-cli,## Installation,3
646,647,42,https://github.com/dondre/angular-cli,## Usage,3
647,648,42,https://github.com/dondre/angular-cli,### Generating and serving an Angular2 project via a development server,3
648,649,42,https://github.com/dondre/angular-cli,"### Generating Components, Directives, Pipes and Services",3
649,650,42,https://github.com/dondre/angular-cli,# components support relative path generation,-
650,651,42,https://github.com/dondre/angular-cli,# if in the directory src/app/feature/ and you run,-
651,652,42,https://github.com/dondre/angular-cli,# your component will be generated in src/app/feature/new-cmp,-
652,653,42,https://github.com/dondre/angular-cli,# but if you were to run,-
653,654,42,https://github.com/dondre/angular-cli,# your component will be generated in src/app/newer-cmp,-
654,655,42,https://github.com/dondre/angular-cli,### Generating a route,3
655,656,42,https://github.com/dondre/angular-cli,### Creating a build,3
656,657,42,https://github.com/dondre/angular-cli,### Build Targets and Environment Files,3
657,658,42,https://github.com/dondre/angular-cli,# these are equivalent,-
658,659,42,https://github.com/dondre/angular-cli,# and so are these,-
659,660,42,https://github.com/dondre/angular-cli,### Base tag handling in index.html,3
660,661,42,https://github.com/dondre/angular-cli,# Sets base tag href to /myUrl/ in your index.html,-
661,662,42,https://github.com/dondre/angular-cli,### Bundling,3
662,663,42,https://github.com/dondre/angular-cli,### Running unit tests,3
663,664,42,https://github.com/dondre/angular-cli,### Running end-to-end tests,3
664,665,42,https://github.com/dondre/angular-cli,### Proxy To Backend,3
665,666,42,https://github.com/dondre/angular-cli,### Deploying the app via GitHub Pages,3
666,667,42,https://github.com/dondre/angular-cli,### Linting and formatting code,3
667,668,42,https://github.com/dondre/angular-cli,### Commands autocompletion,3
668,669,42,https://github.com/dondre/angular-cli,### Project assets,3
669,670,42,https://github.com/dondre/angular-cli,### Global styles,3
670,671,42,https://github.com/dondre/angular-cli,### CSS Preprocessor integration,36
671,672,42,https://github.com/dondre/angular-cli,### 3rd Party Library Installation,3
672,673,42,https://github.com/dondre/angular-cli,### Global Library Installation,3
673,674,42,https://github.com/dondre/angular-cli,### Updating angular-cli,36
674,675,42,https://github.com/dondre/angular-cli,## Development Hints for hacking on angular-cli,3
675,676,42,https://github.com/dondre/angular-cli,### Working with master,36
676,677,42,https://github.com/dondre/angular-cli,## License,5
677,678,43,https://github.com/mesutozturk/EmlakProjesi,# Emlak Yönetim Sistemi Projesi,-
678,679,43,https://github.com/mesutozturk/EmlakProjesi,##,-
679,680,43,https://github.com/mesutozturk/EmlakProjesi,### Öngereklilikler,-
680,681,43,https://github.com/mesutozturk/EmlakProjesi,##,-
681,682,43,https://github.com/mesutozturk/EmlakProjesi,### Repository'yi indirdikten sonra,-
682,683,43,https://github.com/mesutozturk/EmlakProjesi,##,-
683,684,43,https://github.com/mesutozturk/EmlakProjesi,## Kullanılan Teknolojiler ##,-
684,685,43,https://github.com/mesutozturk/EmlakProjesi,## Bu Proje Eğitim Amaçlı Hazırlanmış olup **Ticari** bir değeri yoktur.,-
685,686,44,https://github.com/BrunoBozza/CNTK,# CNTK,1
686,687,44,https://github.com/BrunoBozza/CNTK,## Latest news,46
687,688,44,https://github.com/BrunoBozza/CNTK,## What is CNTK,12
688,689,44,https://github.com/BrunoBozza/CNTK,## Performance,1
689,690,44,https://github.com/BrunoBozza/CNTK,## Citation,5
690,691,44,https://github.com/BrunoBozza/CNTK,## Disclaimer,8
691,692,45,https://github.com/pombredanne/cassle,# Introduction,12
692,693,45,https://github.com/pombredanne/cassle,# Techniques,1
693,694,45,https://github.com/pombredanne/cassle,# Installation,3
694,695,45,https://github.com/pombredanne/cassle,#### Prerequisites,3
695,696,45,https://github.com/pombredanne/cassle,##,-
696,697,45,https://github.com/pombredanne/cassle,##,-
697,698,45,https://github.com/pombredanne/cassle,###### OPTIONAL,3
698,699,45,https://github.com/pombredanne/cassle,# TODO,4
699,700,45,https://github.com/pombredanne/cassle,# State,4
700,701,45,https://github.com/pombredanne/cassle,#### WIP,4
701,702,46,https://github.com/blairanderson/amazon-autocomplete,#Amazon Autocomplete JS Plugin,13
702,703,46,https://github.com/blairanderson/amazon-autocomplete,##Installation,3
703,704,46,https://github.com/blairanderson/amazon-autocomplete,##Usage,3
704,705,46,https://github.com/blairanderson/amazon-autocomplete,##Styling,3
705,706,46,https://github.com/blairanderson/amazon-autocomplete,##Advanced Usage,3
706,707,46,https://github.com/blairanderson/amazon-autocomplete,###Configuration,3
707,708,46,https://github.com/blairanderson/amazon-autocomplete,####`new AmazonAutocomplete([paramsObject])`,3
708,709,46,https://github.com/blairanderson/amazon-autocomplete,###Events,3
709,710,46,https://github.com/blairanderson/amazon-autocomplete,###Advanced usage example,3
710,711,46,https://github.com/blairanderson/amazon-autocomplete,##Features,1
711,712,46,https://github.com/blairanderson/amazon-autocomplete,##Licence,5
712,713,47,https://github.com/villanella/hikari-for-Jekyll,# hikari,12
713,714,47,https://github.com/villanella/hikari-for-Jekyll,### How to install,3
714,715,47,https://github.com/villanella/hikari-for-Jekyll,### Development,3
715,716,47,https://github.com/villanella/hikari-for-Jekyll,#### Running locally,3
716,717,47,https://github.com/villanella/hikari-for-Jekyll,### Author,5
717,718,47,https://github.com/villanella/hikari-for-Jekyll,### Main Contributors,5
718,719,47,https://github.com/villanella/hikari-for-Jekyll,### License,5
719,720,48,https://github.com/RLC22/butter-desktop,# [Butter](https://github.com/butterproject/butter-desktop),16
720,721,48,https://github.com/RLC22/butter-desktop,## Getting Involved,7
721,722,48,https://github.com/RLC22/butter-desktop,## Getting Started,3
722,723,48,https://github.com/RLC22/butter-desktop,#### Quickstart:,3
723,724,48,https://github.com/RLC22/butter-desktop,## Community,5
724,725,48,https://github.com/RLC22/butter-desktop,##Screenshots,8
725,726,48,https://github.com/RLC22/butter-desktop,## Versioning,4
726,727,49,https://github.com/kevinboudot/silex-cache-service-provider,# Silex Cache Service Provider,1
727,728,49,https://github.com/kevinboudot/silex-cache-service-provider,## Installation,3
728,729,49,https://github.com/kevinboudot/silex-cache-service-provider,## Parameters,3
729,730,49,https://github.com/kevinboudot/silex-cache-service-provider,## Registering,3
730,731,49,https://github.com/kevinboudot/silex-cache-service-provider,## Usage,3
731,732,49,https://github.com/kevinboudot/silex-cache-service-provider,## Using multiple caches,3
732,733,49,https://github.com/kevinboudot/silex-cache-service-provider,# Licence,5
733,734,50,https://github.com/IvyGongoogle/SeetaFaceLib,## SeetaFaceLib - A Face Image Retrieval System,1
734,735,50,https://github.com/IvyGongoogle/SeetaFaceLib,### [中文简介](doc/README_Chinese.md),1
735,736,50,https://github.com/IvyGongoogle/SeetaFaceLib,## Introduction,1
736,737,50,https://github.com/IvyGongoogle/SeetaFaceLib,## Installation,3
737,738,50,https://github.com/IvyGongoogle/SeetaFaceLib,## Technical,2
738,739,50,https://github.com/IvyGongoogle/SeetaFaceLib,## Demo,3
739,740,51,https://github.com/mcansh/simple-partials-reading-v-000,# Simple Partials,1
740,741,51,https://github.com/mcansh/simple-partials-reading-v-000,## Objectives,1
741,742,51,https://github.com/mcansh/simple-partials-reading-v-000,## Introduction,1
742,743,51,https://github.com/mcansh/simple-partials-reading-v-000,## Example,3
743,744,51,https://github.com/mcansh/simple-partials-reading-v-000,## Rendering a partial from a different folder,3
744,745,51,https://github.com/mcansh/simple-partials-reading-v-000,# app/controllers/posts_controller.rb,8
745,746,52,https://github.com/kentmacdonald2/slack-history-export,# slack-history-export,1
746,747,52,https://github.com/kentmacdonald2/slack-history-export,## Installation,3
747,748,52,https://github.com/kentmacdonald2/slack-history-export,## Options,3
748,749,52,https://github.com/kentmacdonald2/slack-history-export,## Usage,3
749,750,52,https://github.com/kentmacdonald2/slack-history-export,## Contributing,7
750,751,52,https://github.com/kentmacdonald2/slack-history-export,## Issues/Features requests,6
751,752,53,https://github.com/Scott-O-Brian/docker-node,# Node.js,1
752,753,53,https://github.com/Scott-O-Brian/docker-node,## What is Node.js?,1
753,754,53,https://github.com/Scott-O-Brian/docker-node,## Usage,3
754,755,53,https://github.com/Scott-O-Brian/docker-node,# How to use this image,3
755,756,53,https://github.com/Scott-O-Brian/docker-node,## Create a `Dockerfile` in your Node.js app project,3
756,757,53,https://github.com/Scott-O-Brian/docker-node,# replace this with your application's default port,3
757,758,53,https://github.com/Scott-O-Brian/docker-node,### Notes,3
758,759,53,https://github.com/Scott-O-Brian/docker-node,## Run a single Node.js script,3
759,760,53,https://github.com/Scott-O-Brian/docker-node,## Verbosity,3
760,761,53,https://github.com/Scott-O-Brian/docker-node,### Dockerfile,3
761,762,53,https://github.com/Scott-O-Brian/docker-node,### Docker Run,3
762,763,53,https://github.com/Scott-O-Brian/docker-node,### NPM run,3
763,764,53,https://github.com/Scott-O-Brian/docker-node,# Image Variants,3
764,765,53,https://github.com/Scott-O-Brian/docker-node,## `node:<version>`,3
765,766,53,https://github.com/Scott-O-Brian/docker-node,## `node:alpine`,36
766,767,53,https://github.com/Scott-O-Brian/docker-node,## `node:onbuild`,36
767,768,53,https://github.com/Scott-O-Brian/docker-node,## `node:slim`,3
768,769,53,https://github.com/Scott-O-Brian/docker-node,# License,5
769,770,53,https://github.com/Scott-O-Brian/docker-node,# Supported Docker versions,46
770,771,53,https://github.com/Scott-O-Brian/docker-node,# Governance and Current Members,57
771,772,53,https://github.com/Scott-O-Brian/docker-node,## Docker Working Group Members,5
772,773,53,https://github.com/Scott-O-Brian/docker-node,## Docker Working Group Collaborators,5
773,774,54,https://github.com/nilaydc/Exploratory-Data-Analysis,## Introduction,1
774,775,54,https://github.com/nilaydc/Exploratory-Data-Analysis,## Loading the data,3
775,776,54,https://github.com/nilaydc/Exploratory-Data-Analysis,## Making Plots,3
776,777,54,https://github.com/nilaydc/Exploratory-Data-Analysis,### Plot 1,3
777,778,54,https://github.com/nilaydc/Exploratory-Data-Analysis,### Plot 2,3
778,779,54,https://github.com/nilaydc/Exploratory-Data-Analysis,### Plot 3,3
779,780,54,https://github.com/nilaydc/Exploratory-Data-Analysis,### Plot 4,3
780,781,55,https://github.com/ywisax/gdufer,## 关于广金在线,-
781,782,55,https://github.com/ywisax/gdufer,## 关于源码,-
782,783,55,https://github.com/ywisax/gdufer,## 关于功能,-
783,784,55,https://github.com/ywisax/gdufer,## 最后,-
784,785,56,https://github.com/brismuth/fms-endpoint,# FixMyStreet-endpoint,1
785,786,56,https://github.com/brismuth/fms-endpoint,## Who needs an FMS-endpoint?,1
786,787,56,https://github.com/brismuth/fms-endpoint,## Installation,3
787,788,56,https://github.com/brismuth/fms-endpoint,## Quickstart,3
788,789,56,https://github.com/brismuth/fms-endpoint,## Licensing,5
789,790,56,https://github.com/brismuth/fms-endpoint,## About mySociety,14
790,791,57,https://github.com/squareteam/yodatra,# Yodatra,12
791,792,57,https://github.com/squareteam/yodatra,## Instantly deploy your API,3
792,793,57,https://github.com/squareteam/yodatra,# Your model definition,-
793,794,57,https://github.com/squareteam/yodatra,### Note,3
794,795,57,https://github.com/squareteam/yodatra,### Extra,3
795,796,57,https://github.com/squareteam/yodatra,## What it also provides for free,2
796,797,57,https://github.com/squareteam/yodatra,## Other useful modules,3
797,798,58,https://github.com/elsdrium/neural_artistic_style,## Neural Artistic Style in Python,1
798,799,58,https://github.com/elsdrium/neural_artistic_style,### Requirements,3
799,800,58,https://github.com/elsdrium/neural_artistic_style,### Examples,3
800,801,58,https://github.com/elsdrium/neural_artistic_style,### Help,3
801,802,59,https://github.com/Unicamp-OpenPower/alice,# Alice,1
802,803,59,https://github.com/Unicamp-OpenPower/alice,## Getting Started,3
803,804,59,https://github.com/Unicamp-OpenPower/alice,### Prerequisities,3
804,805,59,https://github.com/Unicamp-OpenPower/alice,### Create database,3
805,806,59,https://github.com/Unicamp-OpenPower/alice,## Install,3
806,807,59,https://github.com/Unicamp-OpenPower/alice,### Configuration,3
807,808,59,https://github.com/Unicamp-OpenPower/alice,## Usage,3
808,809,59,https://github.com/Unicamp-OpenPower/alice,### Add new user,3
809,810,59,https://github.com/Unicamp-OpenPower/alice,#### Example:,3
810,811,59,https://github.com/Unicamp-OpenPower/alice,### List,3
811,812,59,https://github.com/Unicamp-OpenPower/alice,#### Example:,3
812,813,59,https://github.com/Unicamp-OpenPower/alice,### Modify,3
813,814,59,https://github.com/Unicamp-OpenPower/alice,#### Examples:,3
814,815,59,https://github.com/Unicamp-OpenPower/alice,### Show,3
815,816,59,https://github.com/Unicamp-OpenPower/alice,#### Examples:,3
816,817,59,https://github.com/Unicamp-OpenPower/alice,### Migrate,3
817,818,59,https://github.com/Unicamp-OpenPower/alice,## TODO:,4
818,819,59,https://github.com/Unicamp-OpenPower/alice,## License,5
819,820,60,https://github.com/lulupop/sweep,# sweep.js,16
820,821,60,https://github.com/lulupop/sweep,## About,16
821,822,60,https://github.com/lulupop/sweep,## Install,3
822,823,60,https://github.com/lulupop/sweep,## Usage,3
823,824,60,https://github.com/lulupop/sweep,## Examples,35
824,825,61,https://github.com/solomance/sandstorm,# Sandstorm,126
825,826,61,https://github.com/solomance/sandstorm,## Caveats,4
826,827,61,https://github.com/solomance/sandstorm,## Installing,3
827,828,61,https://github.com/solomance/sandstorm,## Using Sandstorm,6
828,829,61,https://github.com/solomance/sandstorm,## How It Works,6
829,830,61,https://github.com/solomance/sandstorm,## How to Package Apps,6
830,831,61,https://github.com/solomance/sandstorm,## Contribute,7
831,832,62,https://github.com/blair34854/AndroidN-ify,# AndroidN-ify,1
832,833,62,https://github.com/blair34854/AndroidN-ify,## Important,6
833,834,62,https://github.com/blair34854/AndroidN-ify,### Translating,6
834,835,62,https://github.com/blair34854/AndroidN-ify,### Builds,3
835,836,62,https://github.com/blair34854/AndroidN-ify,### Links,6
836,837,62,https://github.com/blair34854/AndroidN-ify,### License,5
837,838,63,https://github.com/BluesBaka/apples-and-holidays-v-000,# Iterating Over Hashes,1
838,839,63,https://github.com/BluesBaka/apples-and-holidays-v-000,## Objectives,1
839,840,63,https://github.com/BluesBaka/apples-and-holidays-v-000,## The Holiday Suppliers,3
840,841,63,https://github.com/BluesBaka/apples-and-holidays-v-000,### Instructions,3
841,842,63,https://github.com/BluesBaka/apples-and-holidays-v-000,"#=> [:fourth_of_july, :memorial_day]",8
842,843,63,https://github.com/BluesBaka/apples-and-holidays-v-000,## Resources,6
843,844,64,https://github.com/umbobabo/component-typography,# component-typography,1
844,845,64,https://github.com/umbobabo/component-typography,# Variables we have around here,3
845,846,64,https://github.com/umbobabo/component-typography,## `--fontfamily-display` and `--fontfamily-body`,3
846,847,64,https://github.com/umbobabo/component-typography,## `text-size-step-X`,3
847,848,64,https://github.com/umbobabo/component-typography,## `--text-line-height-Y-on-step-X`,3
848,849,65,https://github.com/Croydon/restart-my-fox,# Restart My Fox,56
849,850,65,https://github.com/Croydon/restart-my-fox,#### What it does:,1
850,851,65,https://github.com/Croydon/restart-my-fox,### About this Add-on:,2
851,852,65,https://github.com/Croydon/restart-my-fox,###  To build (Platform):,3
852,853,65,https://github.com/Croydon/restart-my-fox,#### Task Runner (Visual Studio Code):,3
853,854,65,https://github.com/Croydon/restart-my-fox,##### You must set the version number in the arguments field of tasks.json when bumping the XPI package version.,3
854,855,65,https://github.com/Croydon/restart-my-fox,#### Build Notes (Visual Studio Code) (Platform):,3
855,856,66,https://github.com/HPxpat/rdpy,# RDPY [![Build Status](https://travis-ci.org/citronneur/rdpy.svg?branch=dev)](https://travis-ci.org/citronneur/rdpy) [![PyPI version](https://badge.fury.io/py/rdpy.png)](http://badge.fury.io/py/rdpy),1
856,857,66,https://github.com/HPxpat/rdpy,## Build,3
857,858,66,https://github.com/HPxpat/rdpy,### Dependencies,3
858,859,66,https://github.com/HPxpat/rdpy,#### Linux,3
859,860,66,https://github.com/HPxpat/rdpy,#### OS X,3
860,861,66,https://github.com/HPxpat/rdpy,#### Windows,3
861,862,66,https://github.com/HPxpat/rdpy,### Build,3
862,863,66,https://github.com/HPxpat/rdpy,## RDPY Binaries,3
863,864,66,https://github.com/HPxpat/rdpy,### rdpy-rdpclient,3
864,865,66,https://github.com/HPxpat/rdpy,### rdpy-vncclient,3
865,866,66,https://github.com/HPxpat/rdpy,### rdpy-rdpscreenshot,3
866,867,66,https://github.com/HPxpat/rdpy,### rdpy-vncscreenshot,3
867,868,66,https://github.com/HPxpat/rdpy,### rdpy-rdpmitm,3
868,869,66,https://github.com/HPxpat/rdpy,### rdpy-rdphoneypot,3
869,870,66,https://github.com/HPxpat/rdpy,### rdpy-rssplayer,3
870,871,66,https://github.com/HPxpat/rdpy,## RDPY Qt Widget,3
871,872,66,https://github.com/HPxpat/rdpy,## RDPY library,3
872,873,66,https://github.com/HPxpat/rdpy,### Simple RDP Client,3
873,874,66,https://github.com/HPxpat/rdpy,### Simple RDP Server,3
874,875,66,https://github.com/HPxpat/rdpy,### Simple VNC Client,3
875,876,67,https://github.com/comcc/ZJScrollPageView,# ZJScrollPageView,-
876,877,67,https://github.com/comcc/ZJScrollPageView,"#### OC版的简单方便的集成网易新闻, 腾讯视频, 头条 等首页的滑块视图联动的效果, segmentVIew, scrollViewController",-
877,878,67,https://github.com/comcc/ZJScrollPageView,### swift版本的请点[这里](https://github.com/jasnig/ScrollPageView),-
878,879,67,https://github.com/comcc/ZJScrollPageView,"#### 注意,如果您需要查看详细的注释, 可以下载swift版本里面, 这里很多地方就没有把注释移过来了",-
879,880,67,https://github.com/comcc/ZJScrollPageView,"## #### 注意,如果您需要查看详细的注释, 可以下载swift版本里面, 这里很多地方就没有把注释移过来了",-
880,881,67,https://github.com/comcc/ZJScrollPageView,## 使用示例效果,-
881,882,67,https://github.com/comcc/ZJScrollPageView,##,-
882,883,67,https://github.com/comcc/ZJScrollPageView,### 可以简单快速灵活的实现上图中的效果,-
883,884,67,https://github.com/comcc/ZJScrollPageView,##,-
884,885,67,https://github.com/comcc/ZJScrollPageView,### 书写思路移步,-
885,886,67,https://github.com/comcc/ZJScrollPageView,### [简书1](http://www.jianshu.com/p/b84f4dd96d0c),-
886,887,67,https://github.com/comcc/ZJScrollPageView,## Requirements,-
887,888,67,https://github.com/comcc/ZJScrollPageView,## Installation,-
888,889,67,https://github.com/comcc/ZJScrollPageView,## usage,-
889,890,67,https://github.com/comcc/ZJScrollPageView,#### 特别说明,-
890,891,67,https://github.com/comcc/ZJScrollPageView,##,-
891,892,67,https://github.com/comcc/ZJScrollPageView,### 更新说明,-
892,893,67,https://github.com/comcc/ZJScrollPageView,"## * 2016/10/28 修复一直bug, 保证了子控制器的生命周期方法被正确调用.",-
893,894,67,https://github.com/comcc/ZJScrollPageView,#### 可以设置的style效果,-
894,895,67,https://github.com/comcc/ZJScrollPageView,"#### 一. 使用ScrollPageView , 提供了各种效果的组合,但是不能修改segmentView和ContentView的相对位置,两者是结合在一起的",-
895,896,67,https://github.com/comcc/ZJScrollPageView,"#### 二 使用 ZJScrollSegmentView 和 ZJContentView, 提供相同的效果组合, 但是同时可以分离开segmentView和contentView,可以单独设置他们的frame, 使用更灵活",-
896,897,67,https://github.com/comcc/ZJScrollPageView,### setupSegmentView,-
897,898,67,https://github.com/comcc/ZJScrollPageView,### setupContentView,-
898,899,67,https://github.com/comcc/ZJScrollPageView,## License,-
899,900,68,https://github.com/xwipeoutx/EnumGenie,# EnumGenie,1
900,901,68,https://github.com/xwipeoutx/EnumGenie,## Installation,3
901,902,68,https://github.com/xwipeoutx/EnumGenie,## Documentation,6
902,903,68,https://github.com/xwipeoutx/EnumGenie,## Usage,36
903,904,68,https://github.com/xwipeoutx/EnumGenie,## Common Mistakes,8
904,905,68,https://github.com/xwipeoutx/EnumGenie,### Nothing is being output!,6
905,906,69,https://github.com/kuyun-zhangyang/caffe,# Caffe,16
906,907,69,https://github.com/kuyun-zhangyang/caffe,## License and Citation,5
907,908,70,https://github.com/ufirstgroup/jquery-handsontable,# Handsontable [![Build Status](https://travis-ci.org/handsontable/jquery-handsontable.png?branch=master)](https://travis-ci.org/handsontable/jquery-handsontable),136
908,909,70,https://github.com/ufirstgroup/jquery-handsontable,## Usage,3
909,910,70,https://github.com/ufirstgroup/jquery-handsontable,## API Reference,6
910,911,70,https://github.com/ufirstgroup/jquery-handsontable,## Changelog,4
911,912,70,https://github.com/ufirstgroup/jquery-handsontable,## Questions,56
912,913,70,https://github.com/ufirstgroup/jquery-handsontable,## Reporting bugs and feature requests,6
913,914,70,https://github.com/ufirstgroup/jquery-handsontable,## Contributing,7
914,915,70,https://github.com/ufirstgroup/jquery-handsontable,## Similar projects,6
915,916,70,https://github.com/ufirstgroup/jquery-handsontable,## License,5
916,917,71,https://github.com/grandamp/locust-swarm,# Swarm for Locust.io,1
917,918,71,https://github.com/grandamp/locust-swarm,## AWS,3
918,919,71,https://github.com/grandamp/locust-swarm,## Testing agent,3
919,920,71,https://github.com/grandamp/locust-swarm,## Target host,3
920,921,71,https://github.com/grandamp/locust-swarm,## Master,3
921,922,72,https://github.com/wieweb/CountingView,# CountingView,1
922,923,72,https://github.com/wieweb/CountingView,##Usage,3
923,924,72,https://github.com/wieweb/CountingView,### Format,3
924,925,72,https://github.com/wieweb/CountingView,### Custom AnimatedView,3
925,926,72,https://github.com/wieweb/CountingView,## Installation,3
926,927,72,https://github.com/wieweb/CountingView,#### Carthage,3
927,928,72,https://github.com/wieweb/CountingView,####Swift 2.3,3
928,929,72,https://github.com/wieweb/CountingView,####Swift 3.0,3
929,930,72,https://github.com/wieweb/CountingView,#### Manually,3
930,931,72,https://github.com/wieweb/CountingView,## Todo,4
931,932,73,https://github.com/yujmh/symphony,## Introduction,126
932,933,73,https://github.com/yujmh/symphony,### Motivation,2
933,934,73,https://github.com/yujmh/symphony,### Usecases,6
934,935,73,https://github.com/yujmh/symphony,## Features,1
935,936,73,https://github.com/yujmh/symphony,### Good editors,1
936,937,73,https://github.com/yujmh/symphony,### Intelligent and flexible information architecture,1
937,938,73,https://github.com/yujmh/symphony,### To meet the diverse needs of post,1
938,939,73,https://github.com/yujmh/symphony,### Humanized interactive replies,1
939,940,73,https://github.com/yujmh/symphony,### User personalization,1
940,941,73,https://github.com/yujmh/symphony,### Edit history and anonymous posting,1
941,942,73,https://github.com/yujmh/symphony,### Search engine friendly,2
942,943,73,https://github.com/yujmh/symphony,### Real-time message notification,2
943,944,73,https://github.com/yujmh/symphony,### Fun activities,1
944,945,73,https://github.com/yujmh/symphony,### Powered management console,1
945,946,73,https://github.com/yujmh/symphony,### Open content API,1
946,947,73,https://github.com/yujmh/symphony,### Integrated cloud mail service,2
947,948,73,https://github.com/yujmh/symphony,### Integrated cloud search service,2
948,949,73,https://github.com/yujmh/symphony,## Roadmap,4
949,950,73,https://github.com/yujmh/symphony,### trust system,4
950,951,73,https://github.com/yujmh/symphony,### badge system,4
951,952,73,https://github.com/yujmh/symphony,## Installation,3
952,953,73,https://github.com/yujmh/symphony,### Requirements,3
953,954,73,https://github.com/yujmh/symphony,### Steps,36
954,955,73,https://github.com/yujmh/symphony,### Configuration,36
955,956,73,https://github.com/yujmh/symphony,## License,5
956,957,73,https://github.com/yujmh/symphony,### Open source license,5
957,958,73,https://github.com/yujmh/symphony,### Commercial license,5
958,959,73,https://github.com/yujmh/symphony,## Contribution,5
959,960,73,https://github.com/yujmh/symphony,### Authors,5
960,961,73,https://github.com/yujmh/symphony,### Discussion area,5
961,962,73,https://github.com/yujmh/symphony,## Feeling,2
962,963,73,https://github.com/yujmh/symphony,## Credits,6
963,964,73,https://github.com/yujmh/symphony,##,-
964,965,74,https://github.com/acautin/erloci,# erloci - An Erlang wrapper for the Oracle Call Interface,-
965,966,74,https://github.com/acautin/erloci,### Compiling,-
966,967,74,https://github.com/acautin/erloci,### 3d party dependencies,-
967,968,74,https://github.com/acautin/erloci,#### Threadpool,-
968,969,74,https://github.com/acautin/erloci,#### Oracle Call Interface (OCI),-
969,970,74,https://github.com/acautin/erloci,##### Mac OSX directory structure,-
970,971,74,https://github.com/acautin/erloci,##### manually installing the OCI libraries system wide (Linux),-
971,972,74,https://github.com/acautin/erloci,#### Compile ERLOCI in Windows,-
972,973,74,https://github.com/acautin/erloci,### Usage,-
973,974,74,https://github.com/acautin/erloci,### TODOs,-
974,975,75,https://github.com/mhm956/gala,## GALA,1
975,976,75,https://github.com/mhm956/gala,#### Google Automated Language Assistant,1
976,977,75,https://github.com/mhm956/gala,#### Setup Automated,3
977,978,75,https://github.com/mhm956/gala,#### Setup Manual,3
978,979,76,https://github.com/agomezf/ProgrammingAssignment2,### Introduction,12
979,980,76,https://github.com/agomezf/ProgrammingAssignment2,### Example: Caching the Mean of a Vector,3
980,981,76,https://github.com/agomezf/ProgrammingAssignment2,### Assignment: Caching the Inverse of a Matrix,3
981,982,76,https://github.com/agomezf/ProgrammingAssignment2,### Grading,8
982,983,77,https://github.com/k0mrade/buntdb-optimization,# buntdb-optimization,1
983,984,78,https://github.com/UniversityProjects/FEM1,# FEM I,1
